0, 1
1, 4
2, 2
3, 1
4, 2
5, 3
6, 1
7, 1
8, 1
9, 0
10, 4
11, 2
12, 5
13, 0
14, 2
15, 5
16, 3
17, 4
18, 1
19, 0
20, 3
21, 2
22, 1
23, 3
24, 4
25, 1
26, 4
27, 1
28, 0
29, 2
30, 4
31, 1
32, 5
33, 1
34, 5
35, 3
36, 3
37, 0
38, 5
39, 4
40, 2
41, 3
42, 5
43, 0
44, 5
45, 2
46, 1
47, 2
48, 4
49, 5
50, 6
51, 3
52, 0
53, 4
54, 2
55, 1
56, 2
57, 7
58, 2
59, 6
60, 2
61, 5
62, 1
63, 1
64, 2
65, 2
66, 6
67, 5
68, 5
69, 0
70, 4
71, 5
72, 5
73, 5
74, 6
75, 5
76, 2
77, 4
78, 5
79, 2
80, 6
81, 5
82, 4
83, 2
84, 4
85, 1
86, 1
87, 3
88, 7
89, 3
90, 1
91, 1
92, 2
93, 1
94, 3
95, 1
96, 4
97, 5
98, 6
99, 0
100, 3
101, 5
102, 2
103, 5
104, 2
105, 8
106, 6
107, 5
108, 4
109, 4
110, 5
111, 5
112, 11
113, 4
114, 6
115, 4
116, 6
117, 3
118, 0
119, 2
120, 2
121, 6
122, 3
123, 3
124, 1
125, 1
126, 5
127, 3
128, 1
129, 1
130, 3
131, 0
132, 1
133, 2
134, 1
135, 2
136, 4
137, 4
138, 6
139, 1
140, 4
141, 2
142, 6
143, 3
144, 5
145, 4
146, 6
147, 2
148, 6
149, 6
150, 3
151, 4
152, 6
153, 4
154, 4
155, 4
156, 3
157, 10
158, 5
159, 5
160, 7
161, 6
162, 4
163, 8
164, 2
165, 3
166, 3
167, 4
168, 6
169, 3
170, 4
171, 2
172, 4
173, 7
174, 0
175, 8
176, 2
177, 4
178, 9
179, 5
180, 8
181, 5
182, 5
183, 7
184, 1
185, 3
186, 2
187, 3
188, 11
189, 9
190, 3
191, 4
192, 7
193, 5
194, 3
195, 4
196, 4
197, 3
198, 4
199, 7
200, 8
201, 6
202, 4
203, 3
204, 3
205, 10
206, 3
207, 8
208, 6
209, 4
210, 6
211, 7
212, 5
213, 9
214, 7
215, 8
216, 6
217, 9
218, 5
219, 10
220, 15
221, 11
222, 11
223, 2
224, 4
225, 9
226, 5
227, 6
228, 3
229, 9
230, 8
231, 9
232, 6
233, 2
234, 2
235, 3
236, 2
237, 4
238, 2
239, 2
240, 4
241, 1
242, 2
243, 0
244, 6
245, 2
246, 3
247, 3
248, 1
249, 0
250, 3
251, 4
252, 8
253, 3
254, 3
255, 5
256, 0
257, 4
258, 3
259, 1
260, 2
261, 1
262, 1
263, 1
264, 2
265, 7
266, 6
267, 0
268, 1
269, 6
270, 1
271, 1
272, 3
273, 3
274, 4
275, 6
276, 4
277, 8
278, 5
279, 7
